date,city,pm25
2019-09-22,Paris,8.366666634877523
2019-09-23,Paris,8.700000206629435
2019-09-24,Paris,9.851389090220133
2019-09-25,Paris,9.338889122009277
2019-09-26,Paris,8.548611164093018
2019-09-27,Paris,9.416931311289469
2019-09-28,Paris,7.476389090220134
2019-09-29,Paris,8.669444561004639
2019-09-30,Paris,7.245833237965901
2019-10-01,Paris,6.526388804117839
2019-10-02,Paris,14.758333206176758
2019-10-03,Paris,11.75694465637207
2019-10-04,Paris,9.979166666666666
2019-10-05,Paris,8.076388676961264
2019-10-06,Paris,8.309722105662027
2019-10-07,Paris,8.129166762034098
2019-10-08,Paris,9.368055661519369
2019-10-09,Paris,4.166666626930237
2019-10-10,Paris,11.337878704071045
2019-10-11,Paris,15.211111386617025
2019-10-12,Paris,12.401388963063559
2019-10-13,Paris,10.209722201029459
2019-10-14,Paris,8.226388931274414
2019-10-15,Paris,8.197222073872885
2019-10-16,Paris,8.498611132303873
2019-10-17,Paris,7.979292710622151
2019-10-18,Paris,11.163888772328695
2019-10-19,Paris,9.945833365122477
2019-10-20,Paris,9.449999968210856
2019-10-21,Paris,18.804166793823242
2019-10-22,Paris,15.985912958780924
2019-10-23,Paris,13.061110814412435
2019-10-24,Paris,11.692045211791992
2019-10-25,Paris,9.889880975087484
2019-10-26,Paris,10.553999900817871
2019-10-27,Paris,8.792210261027018
2019-10-28,Paris,11.347222328186035
2019-10-29,Paris,18.368181864420574
2019-10-30,Paris,20.978859583536785
2019-10-31,Paris,13.236652056376139
2019-11-01,Paris,7.703030427296956
2019-11-02,Paris,7.187499920527141
2019-11-03,Paris,7.991053422292073
2019-11-04,Paris,12.737500190734863
2019-11-05,Paris,12.805555661519369
2019-11-06,Paris,8.026388963063559
2019-11-07,Paris,13.898611386617025
2019-11-08,Paris,25.399999618530273
2019-11-09,Paris,14.316732406616211
2019-11-10,Paris,10.549999872843424
2019-11-11,Paris,8.282487869262695
2019-11-12,Paris,10.394444306691488
2019-11-13,Paris,10.519444465637207
2019-11-14,Paris,14.356944719950357
2019-11-15,Paris,13.846110979715982
2019-11-16,Paris,17.25
2019-11-17,Paris,16.25444444020589
2019-11-18,Paris,20.47083282470703
2019-11-19,Paris,15.043206691741943
2019-11-20,Paris,19.89969825744629
2019-11-21,Paris,9.688611189524332
